,0,1
66,rf_seed_13_skf_1_paras_148_estimator_500_depth_None_minSample_70_random_1_weight_balanced,"[218, 27, 12, 21, 0.8597122302158273, 0.8675324675324676, 0.6363636363636364, 0.889795918367347, 0.4375, 0.9478260869565217, 0.5185185185185185, 0.4502699216462006]"
67,rf_seed_13_skf_2_paras_148_estimator_500_depth_None_minSample_70_random_1_weight_balanced,"[217, 28, 12, 21, 0.8561151079136691, 0.8702535559678417, 0.6363636363636364, 0.8857142857142857, 0.42857142857142855, 0.9475982532751092, 0.5121951219512195, 0.4431589848430848]"
68,rf_seed_13_skf_3_paras_148_estimator_500_depth_None_minSample_70_random_1_weight_balanced,"[220, 25, 7, 26, 0.8848920863309353, 0.926530612244898, 0.7878787878787878, 0.8979591836734694, 0.5098039215686274, 0.9691629955947136, 0.6190476190476191, 0.5731436983060565]"
69,rf_seed_13_skf_4_paras_148_estimator_500_depth_None_minSample_70_random_1_weight_balanced,"[225, 20, 10, 22, 0.8916967509025271, 0.9001275510204082, 0.6875, 0.9183673469387755, 0.5238095238095238, 0.9574468085106383, 0.5945945945945946, 0.5399791637279185]"
70,rf_seed_14_skf_0_paras_148_estimator_500_depth_None_minSample_70_random_1_weight_balanced,"[221, 25, 8, 25, 0.8817204301075269, 0.9034244887903425, 0.7575757575757576, 0.8983739837398373, 0.5, 0.9650655021834061, 0.6024096385542169, 0.5523220037731726]"
71,rf_seed_14_skf_1_paras_148_estimator_500_depth_None_minSample_70_random_1_weight_balanced,"[223, 22, 8, 25, 0.8920863309352518, 0.918243661100804, 0.7575757575757576, 0.9102040816326531, 0.5319148936170213, 0.9653679653679653, 0.625, 0.5762598958925506]"
72,rf_seed_14_skf_2_paras_148_estimator_500_depth_None_minSample_70_random_1_weight_balanced,"[229, 16, 7, 26, 0.9172661870503597, 0.944465058750773, 0.7878787878787878, 0.9346938775510204, 0.6190476190476191, 0.9703389830508474, 0.6933333333333334, 0.6525907201660982]"
73,rf_seed_14_skf_3_paras_148_estimator_500_depth_None_minSample_70_random_1_weight_balanced,"[213, 32, 8, 25, 0.8561151079136691, 0.9136672850958565, 0.7575757575757576, 0.8693877551020408, 0.43859649122807015, 0.9638009049773756, 0.5555555555555555, 0.5022832716877659]"
74,rf_seed_14_skf_4_paras_148_estimator_500_depth_None_minSample_70_random_1_weight_balanced,"[215, 30, 8, 24, 0.8628158844765343, 0.842219387755102, 0.75, 0.8775510204081632, 0.4444444444444444, 0.9641255605381166, 0.5581395348837209, 0.5063580981232298]"
75,rf_seed_15_skf_0_paras_148_estimator_500_depth_None_minSample_70_random_1_weight_balanced,"[206, 40, 6, 27, 0.8351254480286738, 0.890120719389012, 0.8181818181818182, 0.8373983739837398, 0.40298507462686567, 0.9716981132075472, 0.54, 0.49561565378999906]"
76,rf_seed_15_skf_1_paras_148_estimator_500_depth_None_minSample_70_random_1_weight_balanced,"[229, 16, 9, 24, 0.9100719424460432, 0.9102040816326531, 0.7272727272727273, 0.9346938775510204, 0.6, 0.9621848739495799, 0.6575342465753425, 0.6100390252202476]"
77,rf_seed_15_skf_2_paras_148_estimator_500_depth_None_minSample_70_random_1_weight_balanced,"[220, 25, 10, 23, 0.8741007194244604, 0.8754483611626469, 0.696969696969697, 0.8979591836734694, 0.4791666666666667, 0.9565217391304348, 0.5679012345679013, 0.5091204332670957]"
78,rf_seed_15_skf_3_paras_148_estimator_500_depth_None_minSample_70_random_1_weight_balanced,"[225, 20, 9, 24, 0.89568345323741, 0.9250463821892394, 0.7272727272727273, 0.9183673469387755, 0.5454545454545454, 0.9615384615384616, 0.6233766233766234, 0.5721319801057078]"
79,rf_seed_15_skf_4_paras_148_estimator_500_depth_None_minSample_70_random_1_weight_balanced,"[221, 24, 10, 22, 0.8772563176895307, 0.9233418367346939, 0.6875, 0.9020408163265307, 0.4782608695652174, 0.9567099567099567, 0.5641025641025642, 0.5063921958329252]"
80,rf_seed_16_skf_0_paras_148_estimator_500_depth_None_minSample_70_random_1_weight_balanced,"[220, 26, 13, 20, 0.8602150537634409, 0.9074895294407489, 0.6060606060606061, 0.8943089430894309, 0.43478260869565216, 0.944206008583691, 0.5063291139240507, 0.43547027861963306]"
81,rf_seed_16_skf_1_paras_148_estimator_500_depth_None_minSample_70_random_1_weight_balanced,"[213, 32, 6, 27, 0.8633093525179856, 0.8958565244279529, 0.8181818181818182, 0.8693877551020408, 0.4576271186440678, 0.9726027397260274, 0.5869565217391305, 0.543886900130442]"
82,rf_seed_16_skf_2_paras_148_estimator_500_depth_None_minSample_70_random_1_weight_balanced,"[224, 21, 10, 23, 0.8884892086330936, 0.8667903525046382, 0.696969696969697, 0.9142857142857143, 0.5227272727272727, 0.9572649572649573, 0.5974025974025974, 0.5416621160311126]"
83,rf_seed_16_skf_3_paras_148_estimator_500_depth_None_minSample_70_random_1_weight_balanced,"[226, 19, 13, 20, 0.8848920863309353, 0.8884353741496599, 0.6060606060606061, 0.9224489795918367, 0.5128205128205128, 0.9456066945606695, 0.5555555555555556, 0.49222268682460696]"
84,rf_seed_16_skf_4_paras_148_estimator_500_depth_None_minSample_70_random_1_weight_balanced,"[220, 25, 4, 28, 0.8953068592057761, 0.9395408163265305, 0.875, 0.8979591836734694, 0.5283018867924528, 0.9821428571428571, 0.6588235294117648, 0.6281345019839703]"
85,rf_seed_17_skf_0_paras_148_estimator_500_depth_None_minSample_70_random_1_weight_balanced,"[215, 31, 8, 25, 0.8602150537634409, 0.8967726040896773, 0.7575757575757576, 0.8739837398373984, 0.44642857142857145, 0.9641255605381166, 0.5617977528089888, 0.5092046359232956]"
86,rf_seed_17_skf_1_paras_148_estimator_500_depth_None_minSample_70_random_1_weight_balanced,"[227, 18, 12, 21, 0.8920863309352518, 0.8822510822510823, 0.6363636363636364, 0.926530612244898, 0.5384615384615384, 0.9497907949790795, 0.5833333333333334, 0.5242465358621078]"
87,rf_seed_17_skf_2_paras_148_estimator_500_depth_None_minSample_70_random_1_weight_balanced,"[228, 17, 8, 25, 0.9100719424460432, 0.9255411255411256, 0.7575757575757576, 0.9306122448979591, 0.5952380952380952, 0.9661016949152542, 0.6666666666666667, 0.6215362490592555]"
88,rf_seed_17_skf_3_paras_148_estimator_500_depth_None_minSample_70_random_1_weight_balanced,"[217, 28, 8, 25, 0.8705035971223022, 0.9215831787260359, 0.7575757575757576, 0.8857142857142857, 0.4716981132075472, 0.9644444444444444, 0.5813953488372093, 0.5296849674972661]"
89,rf_seed_17_skf_4_paras_148_estimator_500_depth_None_minSample_70_random_1_weight_balanced,"[217, 28, 7, 25, 0.8736462093862816, 0.8922193877551021, 0.78125, 0.8857142857142857, 0.4716981132075472, 0.96875, 0.588235294117647, 0.5419992262168615]"
90,rf_seed_18_skf_0_paras_148_estimator_500_depth_None_minSample_70_random_1_weight_balanced,"[227, 19, 6, 27, 0.910394265232975, 0.8899975363389997, 0.8181818181818182, 0.9227642276422764, 0.5869565217391305, 0.9742489270386266, 0.6835443037974683, 0.6448433594035187]"
91,rf_seed_18_skf_1_paras_148_estimator_500_depth_None_minSample_70_random_1_weight_balanced,"[229, 16, 16, 17, 0.8848920863309353, 0.8718614718614719, 0.5151515151515151, 0.9346938775510204, 0.5151515151515151, 0.9346938775510204, 0.5151515151515151, 0.44984539270253554]"
92,rf_seed_18_skf_2_paras_148_estimator_500_depth_None_minSample_70_random_1_weight_balanced,"[218, 27, 10, 23, 0.8669064748201439, 0.9053803339517625, 0.696969696969697, 0.889795918367347, 0.46, 0.956140350877193, 0.5542168674698795, 0.4941425392020298]"
93,rf_seed_18_skf_3_paras_148_estimator_500_depth_None_minSample_70_random_1_weight_balanced,"[217, 28, 4, 29, 0.8848920863309353, 0.9228200371057513, 0.8787878787878788, 0.8857142857142857, 0.5087719298245614, 0.9819004524886877, 0.6444444444444445, 0.6124704877297458]"
94,rf_seed_18_skf_4_paras_148_estimator_500_depth_None_minSample_70_random_1_weight_balanced,"[214, 31, 4, 28, 0.8736462093862816, 0.9354591836734694, 0.875, 0.8734693877551021, 0.4745762711864407, 0.981651376146789, 0.6153846153846153, 0.5843564219519223]"
95,rf_seed_19_skf_0_paras_148_estimator_500_depth_None_minSample_70_random_1_weight_balanced,"[218, 28, 8, 25, 0.8709677419354839, 0.8967726040896772, 0.7575757575757576, 0.8861788617886179, 0.4716981132075472, 0.9646017699115044, 0.5813953488372093, 0.529971758857042]"
96,rf_seed_19_skf_1_paras_148_estimator_500_depth_None_minSample_70_random_1_weight_balanced,"[220, 25, 10, 23, 0.8741007194244604, 0.9119356833642548, 0.696969696969697, 0.8979591836734694, 0.4791666666666667, 0.9565217391304348, 0.5679012345679013, 0.5091204332670957]"
97,rf_seed_19_skf_2_paras_148_estimator_500_depth_None_minSample_70_random_1_weight_balanced,"[219, 26, 11, 22, 0.8669064748201439, 0.8989486703772418, 0.6666666666666666, 0.8938775510204081, 0.4583333333333333, 0.9521739130434783, 0.5432098765432098, 0.47969517745664814]"
98,rf_seed_19_skf_3_paras_148_estimator_500_depth_None_minSample_70_random_1_weight_balanced,"[221, 24, 6, 27, 0.8920863309352518, 0.9198515769944342, 0.8181818181818182, 0.9020408163265307, 0.5294117647058824, 0.973568281938326, 0.6428571428571428, 0.6018784049118425]"
