,0,1
43,xgboost_seed_8_skf_3_paras_151_lr_0.01_n_900_depth_7_subsample_0.8_scale_pos_weight_6,"[185, 11, 10, 16, 0.9054054054054054, 0.9434850863422292, 0.6153846153846154, 0.9438775510204082, 0.5925925925925926, 0.9487179487179487, 0.6037735849056604, 0.5502131459999927]"
44,xgboost_seed_8_skf_4_paras_151_lr_0.01_n_900_depth_7_subsample_0.8_scale_pos_weight_6,"[184, 12, 17, 9, 0.8693693693693694, 0.8610675039246468, 0.34615384615384615, 0.9387755102040817, 0.42857142857142855, 0.9154228855721394, 0.3829787234042554, 0.3130720021332371]"
45,xgboost_seed_9_skf_0_paras_151_lr_0.01_n_900_depth_7_subsample_0.8_scale_pos_weight_6,"[192, 5, 11, 15, 0.9282511210762332, 0.9236626317844592, 0.5769230769230769, 0.9746192893401016, 0.75, 0.9458128078817734, 0.6521739130434783, 0.6194919228975788]"
46,xgboost_seed_9_skf_1_paras_151_lr_0.01_n_900_depth_7_subsample_0.8_scale_pos_weight_6,"[191, 6, 15, 11, 0.905829596412556, 0.8889105818039827, 0.4230769230769231, 0.9695431472081218, 0.6470588235294118, 0.9271844660194175, 0.5116279069767442, 0.47482569507491557]"
47,xgboost_seed_9_skf_2_paras_151_lr_0.01_n_900_depth_7_subsample_0.8_scale_pos_weight_6,"[180, 16, 15, 11, 0.8603603603603603, 0.8855965463108321, 0.4230769230769231, 0.9183673469387755, 0.4074074074074074, 0.9230769230769231, 0.4150943396226415, 0.3359196049263114]"
48,xgboost_seed_9_skf_3_paras_151_lr_0.01_n_900_depth_7_subsample_0.8_scale_pos_weight_6,"[191, 5, 10, 16, 0.9324324324324325, 0.9554552590266876, 0.6153846153846154, 0.9744897959183674, 0.7619047619047619, 0.9502487562189055, 0.6808510638297872, 0.6481366655733545]"
49,xgboost_seed_9_skf_4_paras_151_lr_0.01_n_900_depth_7_subsample_0.8_scale_pos_weight_6,"[187, 9, 12, 14, 0.9054054054054054, 0.9167974882260598, 0.5384615384615384, 0.9540816326530612, 0.6086956521739131, 0.9396984924623115, 0.5714285714285715, 0.5197189538777708]"
50,xgboost_seed_10_skf_0_paras_151_lr_0.01_n_900_depth_7_subsample_0.8_scale_pos_weight_6,"[187, 10, 12, 14, 0.9013452914798207, 0.8975009761811792, 0.5384615384615384, 0.949238578680203, 0.5833333333333334, 0.9396984924623115, 0.5599999999999999, 0.5050571083643859]"
51,xgboost_seed_10_skf_1_paras_151_lr_0.01_n_900_depth_7_subsample_0.8_scale_pos_weight_6,"[189, 8, 12, 14, 0.9103139013452914, 0.9045294806716127, 0.5384615384615384, 0.9593908629441624, 0.6363636363636364, 0.9402985074626866, 0.5833333333333334, 0.5358102584905355]"
52,xgboost_seed_10_skf_2_paras_151_lr_0.01_n_900_depth_7_subsample_0.8_scale_pos_weight_6,"[189, 7, 12, 14, 0.9144144144144144, 0.891679748822606, 0.5384615384615384, 0.9642857142857143, 0.6666666666666666, 0.9402985074626866, 0.5957446808510638, 0.5524039045904638]"
