,0,1
65,svm_seed_13_skf_0_paras_19_kernel_rbf_C_1_gamma_1,"[394, 8, 27, 19, 0.921875, 0.8962253947653039, 0.41304347826086957, 0.9800995024875622, 0.7037037037037037, 0.9358669833729216, 0.5205479452054794, 0.501440650841779]"
66,svm_seed_13_skf_1_paras_19_kernel_rbf_C_1_gamma_1,"[395, 7, 29, 17, 0.9196428571428571, 0.8513951979234262, 0.3695652173913043, 0.9825870646766169, 0.7083333333333334, 0.9316037735849056, 0.4857142857142857, 0.4747160336255783]"
67,svm_seed_13_skf_2_paras_19_kernel_rbf_C_1_gamma_1,"[398, 4, 27, 19, 0.9308035714285714, 0.9425697598961713, 0.41304347826086957, 0.9900497512437811, 0.8260869565217391, 0.9364705882352942, 0.5507246376811594, 0.5544202227545905]"
68,svm_seed_13_skf_3_paras_19_kernel_rbf_C_1_gamma_1,"[397, 5, 22, 23, 0.9395973154362416, 0.9090657822001105, 0.5111111111111111, 0.9875621890547264, 0.8214285714285714, 0.9474940334128878, 0.6301369863013698, 0.6192262695722806]"
69,svm_seed_13_skf_4_paras_19_kernel_rbf_C_1_gamma_1,"[394, 8, 21, 24, 0.9351230425055929, 0.9291873963515754, 0.5333333333333333, 0.9800995024875622, 0.75, 0.9493975903614458, 0.6233766233766235, 0.5992442642074917]"
70,svm_seed_14_skf_0_paras_19_kernel_rbf_C_1_gamma_1,"[397, 5, 29, 17, 0.9241071428571429, 0.8656716417910447, 0.3695652173913043, 0.9875621890547264, 0.7727272727272727, 0.931924882629108, 0.4999999999999999, 0.5016478811766574]"
71,svm_seed_14_skf_1_paras_19_kernel_rbf_C_1_gamma_1,"[395, 7, 29, 17, 0.9196428571428571, 0.9200735453168939, 0.3695652173913043, 0.9825870646766169, 0.7083333333333334, 0.9316037735849056, 0.4857142857142857, 0.4747160336255783]"
72,svm_seed_14_skf_2_paras_19_kernel_rbf_C_1_gamma_1,"[395, 7, 28, 18, 0.921875, 0.8983884923210036, 0.391304347826087, 0.9825870646766169, 0.72, 0.933806146572104, 0.5070422535211268, 0.4944213826735185]"
73,svm_seed_14_skf_3_paras_19_kernel_rbf_C_1_gamma_1,"[385, 17, 20, 25, 0.9172259507829977, 0.9247097844112769, 0.5555555555555556, 0.9577114427860697, 0.5952380952380952, 0.9506172839506173, 0.574712643678161, 0.5293104495518864]"
74,svm_seed_14_skf_4_paras_19_kernel_rbf_C_1_gamma_1,"[395, 7, 21, 24, 0.9373601789709173, 0.9174129353233831, 0.5333333333333333, 0.9825870646766169, 0.7741935483870968, 0.9495192307692307, 0.631578947368421, 0.6110467944987681]"
75,svm_seed_15_skf_0_paras_19_kernel_rbf_C_1_gamma_1,"[397, 5, 31, 15, 0.9196428571428571, 0.8988211118321436, 0.32608695652173914, 0.9875621890547264, 0.75, 0.927570093457944, 0.45454545454545453, 0.46099813544227053]"
76,svm_seed_15_skf_1_paras_19_kernel_rbf_C_1_gamma_1,"[398, 4, 28, 18, 0.9285714285714286, 0.8925481289206143, 0.391304347826087, 0.9900497512437811, 0.8181818181818182, 0.9342723004694836, 0.5294117647058824, 0.5356785066713792]"
77,svm_seed_15_skf_2_paras_19_kernel_rbf_C_1_gamma_1,"[394, 8, 23, 23, 0.9308035714285714, 0.9306186459009301, 0.5, 0.9800995024875622, 0.7419354838709677, 0.9448441247002398, 0.5974025974025974, 0.5742147232470093]"
78,svm_seed_15_skf_3_paras_19_kernel_rbf_C_1_gamma_1,"[384, 18, 18, 27, 0.9194630872483222, 0.9243781094527362, 0.6, 0.9552238805970149, 0.6, 0.9552238805970149, 0.6, 0.5552238805970149]"
79,svm_seed_15_skf_4_paras_19_kernel_rbf_C_1_gamma_1,"[395, 7, 27, 18, 0.9239373601789709, 0.8474295190713103, 0.4, 0.9825870646766169, 0.72, 0.9360189573459715, 0.5142857142857142, 0.5009834001872817]"
80,svm_seed_16_skf_0_paras_19_kernel_rbf_C_1_gamma_1,"[397, 5, 29, 17, 0.9241071428571429, 0.8828141899199654, 0.3695652173913043, 0.9875621890547264, 0.7727272727272727, 0.931924882629108, 0.4999999999999999, 0.5016478811766574]"
81,svm_seed_16_skf_1_paras_19_kernel_rbf_C_1_gamma_1,"[395, 7, 29, 17, 0.9196428571428571, 0.921290287691975, 0.3695652173913043, 0.9825870646766169, 0.7083333333333334, 0.9316037735849056, 0.4857142857142857, 0.4747160336255783]"
82,svm_seed_16_skf_2_paras_19_kernel_rbf_C_1_gamma_1,"[394, 8, 24, 22, 0.9285714285714286, 0.8898983344148821, 0.4782608695652174, 0.9800995024875622, 0.7333333333333333, 0.9425837320574163, 0.5789473684210527, 0.5566090167876613]"
83,svm_seed_16_skf_3_paras_19_kernel_rbf_C_1_gamma_1,"[394, 8, 20, 25, 0.9373601789709173, 0.9109729132117192, 0.5555555555555556, 0.9800995024875622, 0.7575757575757576, 0.9516908212560387, 0.6410256410256411, 0.6163783176363274]"
84,svm_seed_16_skf_4_paras_19_kernel_rbf_C_1_gamma_1,"[393, 9, 22, 23, 0.930648769574944, 0.9177998894416804, 0.5111111111111111, 0.9776119402985075, 0.71875, 0.946987951807229, 0.5974025974025974, 0.5704046662207617]"
